"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/15/1996","AQS","060370016","1","0.101","ppm","190","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/16/1996","AQS","060370016","1","0.102","ppm","192","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/17/1996","AQS","060370016","1","0.09","ppm","161","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/18/1996","AQS","060370016","1","0.114","ppm","209","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/19/1996","AQS","060370016","1","0.08","ppm","133","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/20/1996","AQS","060370016","1","0.054","ppm","50","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/21/1996","AQS","060370016","1","0.053","ppm","49","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/22/1996","AQS","060370016","1","0.066","ppm","87","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/23/1996","AQS","060370016","1","0.084","ppm","147","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/24/1996","AQS","060370016","1","0.064","ppm","80","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/25/1996","AQS","060370016","1","0.048","ppm","44","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/26/1996","AQS","060370016","1","0.032","ppm","30","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/27/1996","AQS","060370016","1","0.036","ppm","33","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/28/1996","AQS","060370016","1","0.054","ppm","50","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/29/1996","AQS","060370016","1","0.09","ppm","161","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/30/1996","AQS","060370016","1","0.123","ppm","219","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/01/1996","AQS","060370016","1","0.085","ppm","150","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/02/1996","AQS","060370016","1","0.1","ppm","187","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/03/1996","AQS","060370016","1","0.033","ppm","31","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/04/1996","AQS","060370016","1","0.139","ppm","236","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/05/1996","AQS","060370016","1","0.132","ppm","228","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/06/1996","AQS","060370016","1","0.123","ppm","219","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/07/1996","AQS","060370016","1","0.101","ppm","190","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/08/1996","AQS","060370016","1","0.072","ppm","105","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/09/1996","AQS","060370016","1","0.077","ppm","122","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/10/1996","AQS","060370016","1","0.06","ppm","67","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/11/1996","AQS","060370016","1","0.057","ppm","58","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/12/1996","AQS","060370016","1","0.055","ppm","51","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/13/1996","AQS","060370016","1","0.07","ppm","100","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/14/1996","AQS","060370016","1","0.071","ppm","101","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/15/1996","AQS","060370016","1","0.066","ppm","87","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/16/1996","AQS","060370016","1","0.06","ppm","67","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/17/1996","AQS","060370016","1","0.053","ppm","49","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/18/1996","AQS","060370016","1","0.092","ppm","166","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/19/1996","AQS","060370016","1","0.1","ppm","187","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/20/1996","AQS","060370016","1","0.116","ppm","212","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/21/1996","AQS","060370016","1","0.096","ppm","177","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/22/1996","AQS","060370016","1","0.082","ppm","140","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/23/1996","AQS","060370016","1","0.058","ppm","61","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/24/1996","AQS","060370016","1","0.072","ppm","105","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/25/1996","AQS","060370016","1","0.071","ppm","101","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/26/1996","AQS","060370016","1","0.06","ppm","67","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/27/1996","AQS","060370016","1","0.084","ppm","147","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/28/1996","AQS","060370016","1","0.092","ppm","166","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/29/1996","AQS","060370016","1","0.075","ppm","115","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/30/1996","AQS","060370016","1","0.086","ppm","151","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/31/1996","AQS","060370016","1","0.103","ppm","195","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/01/1996","AQS","060370016","1","0.092","ppm","166","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/02/1996","AQS","060370016","1","0.075","ppm","115","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/03/1996","AQS","060370016","1","0.063","ppm","77","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/04/1996","AQS","060370016","1","0.069","ppm","97","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/05/1996","AQS","060370016","1","0.046","ppm","43","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/06/1996","AQS","060370016","1","0.051","ppm","47","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/07/1996","AQS","060370016","1","0.074","ppm","112","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/08/1996","AQS","060370016","1","0.089","ppm","159","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/09/1996","AQS","060370016","1","0.122","ppm","218","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/10/1996","AQS","060370016","1","0.145","ppm","242","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/11/1996","AQS","060370016","1","0.133","ppm","229","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/12/1996","AQS","060370016","1","0.119","ppm","215","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/13/1996","AQS","060370016","1","0.094","ppm","172","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/14/1996","AQS","060370016","1","0.088","ppm","156","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/15/1996","AQS","060370016","1","0.061","ppm","71","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/16/1996","AQS","060370016","1","0.053","ppm","49","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/17/1996","AQS","060370016","1","0.081","ppm","136","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/18/1996","AQS","060370016","1","0.061","ppm","71","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/19/1996","AQS","060370016","1","0.074","ppm","112","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/20/1996","AQS","060370016","1","0.075","ppm","115","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/21/1996","AQS","060370016","1","0.092","ppm","166","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/22/1996","AQS","060370016","1","0.108","ppm","203","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/23/1996","AQS","060370016","1","0.1","ppm","187","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/24/1996","AQS","060370016","1","0.1","ppm","187","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/25/1996","AQS","060370016","1","0.107","ppm","202","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/26/1996","AQS","060370016","1","0.054","ppm","50","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/27/1996","AQS","060370016","1","0.071","ppm","101","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/28/1996","AQS","060370016","1","0.107","ppm","202","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/29/1996","AQS","060370016","1","0.124","ppm","220","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/30/1996","AQS","060370016","1","0.072","ppm","105","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/31/1996","AQS","060370016","1","0.062","ppm","74","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/01/1996","AQS","060370016","1","0.062","ppm","74","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/02/1996","AQS","060370016","1","0.068","ppm","93","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/03/1996","AQS","060370016","1","0.064","ppm","80","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/04/1996","AQS","060370016","1","0.078","ppm","126","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/05/1996","AQS","060370016","1","0.056","ppm","54","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/06/1996","AQS","060370016","1","0.048","ppm","44","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/07/1996","AQS","060370016","1","0.071","ppm","101","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/08/1996","AQS","060370016","1","0.06","ppm","67","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/09/1996","AQS","060370016","1","0.047","ppm","44","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/10/1996","AQS","060370016","1","0.05","ppm","46","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/11/1996","AQS","060370016","1","0.06","ppm","67","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/12/1996","AQS","060370016","1","0.048","ppm","44","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/13/1996","AQS","060370016","1","0.028","ppm","26","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/14/1996","AQS","060370016","1","0.051","ppm","47","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/15/1996","AQS","060370016","1","0.051","ppm","47","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/16/1996","AQS","060370016","1","0.038","ppm","35","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/17/1996","AQS","060370016","1","0.054","ppm","50","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/18/1996","AQS","060370016","1","0.057","ppm","58","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/19/1996","AQS","060370016","1","0.061","ppm","71","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/20/1996","AQS","060370016","1","0.065","ppm","84","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/21/1996","AQS","060370016","1","0.079","ppm","129","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/22/1996","AQS","060370016","1","0.062","ppm","74","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/23/1996","AQS","060370016","1","0.05","ppm","46","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/24/1996","AQS","060370016","1","0.057","ppm","58","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/25/1996","AQS","060370016","1","0.047","ppm","44","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/26/1996","AQS","060370016","1","0.034","ppm","31","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/27/1996","AQS","060370016","1","0.059","ppm","64","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/28/1996","AQS","060370016","1","0.076","ppm","119","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/29/1996","AQS","060370016","1","0.093","ppm","169","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/30/1996","AQS","060370016","1","0.052","ppm","48","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/01/1996","AQS","060370016","1","0.035","ppm","32","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/02/1996","AQS","060370016","1","0.042","ppm","39","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/03/1996","AQS","060370016","1","0.073","ppm","108","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/04/1996","AQS","060370016","1","0.068","ppm","93","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/05/1996","AQS","060370016","1","0.102","ppm","192","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/06/1996","AQS","060370016","1","0.126","ppm","222","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/07/1996","AQS","060370016","1","0.072","ppm","105","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/08/1996","AQS","060370016","1","0.05","ppm","46","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/09/1996","AQS","060370016","1","0.064","ppm","80","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/10/1996","AQS","060370016","1","0.071","ppm","101","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/11/1996","AQS","060370016","1","0.033","ppm","31","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/12/1996","AQS","060370016","1","0.061","ppm","71","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/13/1996","AQS","060370016","1","0.066","ppm","87","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/14/1996","AQS","060370016","1","0.045","ppm","42","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/15/1996","AQS","060370016","1","0.044","ppm","41","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/16/1996","AQS","060370016","1","0.06","ppm","67","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/17/1996","AQS","060370016","1","0.065","ppm","84","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/18/1996","AQS","060370016","1","0.066","ppm","87","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/19/1996","AQS","060370016","1","0.05","ppm","46","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/20/1996","AQS","060370016","1","0.049","ppm","45","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/21/1996","AQS","060370016","1","0.033","ppm","31","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/22/1996","AQS","060370016","1","0.029","ppm","27","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/23/1996","AQS","060370016","1","0.028","ppm","26","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/24/1996","AQS","060370016","1","0.047","ppm","44","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/25/1996","AQS","060370016","1","0.031","ppm","29","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/26/1996","AQS","060370016","1","0.036","ppm","33","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/27/1996","AQS","060370016","1","0.035","ppm","32","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/28/1996","AQS","060370016","1","0.028","ppm","26","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/29/1996","AQS","060370016","1","0.034","ppm","31","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/30/1996","AQS","060370016","1","0.02","ppm","19","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/31/1996","AQS","060370016","1","0.025","ppm","23","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"11/01/1996","AQS","060370016","1","0.033","ppm","31","Glendora","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
